faces,has_text,brightness,vibrancy,contrast,color_variety,red_dominance,sharpness,aspect_ratio,image_name
0,0,0.1427,0.4329,0.1482,35.706,0.0168,140.2284,1.78,vid_213.jpg
4,1,0.5291,0.4267,0.2533,0.0,0.2432,1137.7581,1.78,vid_2130.jpg
0,0,0.224,0.627,0.1533,41.148,0.0017,181.6305,1.78,vid_2131.jpg
3,1,0.2996,0.4398,0.2266,0.0,0.0651,693.7813,1.78,vid_2132.jpg
2,0,0.2804,0.272,0.2077,83.968,0.0824,315.6338,1.78,vid_2133.jpg
1,1,0.4516,0.432,0.2783,0.0,0.1013,3999.3877,1.78,vid_2134.jpg
2,1,0.3196,0.1525,0.225,78.502,0.0121,494.4555,1.78,vid_2135.jpg
1,1,0.4332,0.4593,0.2498,0.0,0.0836,2886.6149,1.78,vid_2136.jpg
0,1,0.3591,0.4771,0.2416,0.0,0.0908,2732.4962,1.78,vid_2137.jpg
1,0,0.2985,0.5642,0.2305,0.0,0.0796,181.1314,1.78,vid_2138.jpg
1,1,0.502,0.4692,0.2499,0.0,0.0264,1186.3065,1.78,vid_2139.jpg
2,0,0.2138,0.4133,0.2246,47.769,0.0124,138.7303,1.78,vid_214.jpg
5,1,0.2559,0.3298,0.182,0.0,0.0139,727.778,1.78,vid_2140.jpg
0,1,0.3606,0.3095,0.221,69.542,0.0,2432.342,1.78,vid_2141.jpg
2,1,0.3234,0.1286,0.2217,88.722,0.0109,1385.4399,1.78,vid_2142.jpg
0,1,0.715,0.4061,0.2311,0.0,0.0014,1640.3494,1.78,vid_2143.jpg
1,1,0.3948,0.3916,0.2745,0.0,0.0469,8944.2177,1.78,vid_2144.jpg
0,1,0.6789,0.3783,0.1489,0.0,0.0604,250.2853,1.78,vid_2145.jpg
2,1,0.3142,0.3544,0.2371,83.808,0.1119,476.5675,1.78,vid_2146.jpg
1,1,0.7142,0.3442,0.2851,0.0,0.08,506.3291,1.78,vid_2147.jpg
1,1,0.301,0.1329,0.2399,36.395,0.0137,1218.0823,1.78,vid_2148.jpg
3,1,0.4587,0.5477,0.2549,0.0,0.0086,877.4648,1.78,vid_2149.jpg
2,1,0.2849,0.559,0.2178,0.0,0.0897,792.6744,1.78,vid_215.jpg
2,1,0.2789,0.4427,0.2109,0.0,0.0676,359.3596,1.78,vid_2150.jpg
0,1,0.5566,0.4384,0.2774,0.0,0.0,1737.6471,1.78,vid_2151.jpg
0,0,0.3375,0.0866,0.2414,25.534,0.0017,224.0419,1.78,vid_2152.jpg
3,1,0.7261,0.7099,0.2633,0.0,0.2257,1543.2404,1.78,vid_2153.jpg
0,1,0.4663,0.4509,0.2658,0.0,0.022,2713.0917,1.78,vid_2154.jpg
7,1,0.4889,0.2863,0.259,0.0,0.0356,871.8933,1.78,vid_2155.jpg
1,1,0.4915,0.2391,0.2521,0.0,0.1029,3609.8695,1.78,vid_2156.jpg
0,1,0.4356,0.5697,0.2129,0.0,0.017,1286.6995,1.78,vid_2157.jpg
2,0,0.2474,0.3107,0.1456,65.724,0.0076,87.1616,1.78,vid_2158.jpg
4,1,0.4166,0.5135,0.2443,90.661,0.0022,595.3885,1.78,vid_2159.jpg
4,1,0.5823,0.5983,0.3033,0.0,0.1819,2575.009,1.78,vid_216.jpg
0,0,0.3156,0.3849,0.2657,0.0,0.0516,359.9324,1.78,vid_2160.jpg
1,1,0.3796,0.2219,0.2172,55.945,0.0028,494.1233,1.78,vid_2161.jpg
2,1,0.7208,0.3768,0.2608,0.0,0.0641,2905.9752,1.78,vid_2162.jpg
1,0,0.2285,0.2001,0.1533,71.369,0.0532,224.6472,1.78,vid_2163.jpg
2,0,0.2411,0.1452,0.2117,43.954,0.0231,221.2612,1.78,vid_2164.jpg
0,1,0.2034,0.4809,0.127,0.0,0.0362,652.0235,1.78,vid_2165.jpg
4,1,0.2941,0.3191,0.1918,99.925,0.0127,551.6031,1.78,vid_2166.jpg
0,1,0.3422,0.4114,0.2761,0.0,0.0152,6891.3405,1.78,vid_2167.jpg
2,1,0.5813,0.1949,0.2694,0.0,0.0446,893.3877,1.78,vid_2168.jpg
0,1,0.4034,0.3814,0.3066,0.0,0.0825,8030.7902,1.78,vid_2169.jpg
1,0,0.2007,0.2536,0.2092,0.0,0.1052,277.7814,1.78,vid_217.jpg
1,1,0.6634,0.3744,0.259,0.0,0.1407,1439.2247,1.78,vid_2170.jpg
1,0,0.3238,0.3915,0.2277,0.0,0.0255,329.9188,1.78,vid_2171.jpg
0,1,0.5611,0.3368,0.2977,0.0,0.007,3251.0911,1.78,vid_2172.jpg
2,1,0.7374,0.2874,0.2443,0.0,0.0402,664.2725,1.78,vid_2173.jpg
1,1,0.2788,0.2432,0.2216,79.493,0.01,864.0664,1.78,vid_2174.jpg
2,1,0.3912,0.4876,0.262,0.0,0.0059,1072.6057,1.78,vid_2175.jpg
3,0,0.2398,0.419,0.1972,64.151,0.0103,92.9855,1.78,vid_2176.jpg
1,1,0.4635,0.3708,0.277,0.0,0.0004,9786.0904,1.78,vid_2177.jpg
2,1,0.3424,0.3068,0.2275,0.0,0.0001,1970.1037,1.78,vid_2178.jpg
0,1,0.6857,0.5099,0.2793,0.0,0.0014,3583.24,1.78,vid_2179.jpg
1,0,0.2943,0.5548,0.2225,40.852,0.0018,188.4792,1.78,vid_218.jpg
3,1,0.5269,0.5523,0.2692,0.0,0.0664,2579.926,1.78,vid_2180.jpg
1,0,0.3785,0.2109,0.2264,29.264,0.0856,172.0579,1.78,vid_2181.jpg
0,0,0.3958,0.4632,0.2363,28.341,0.0004,153.7436,1.78,vid_2182.jpg
0,1,0.3386,0.1925,0.2131,50.047,0.0659,393.3833,1.78,vid_2183.jpg
3,1,0.6153,0.2337,0.2143,0.0,0.0796,368.0965,1.78,vid_2184.jpg
1,1,0.3314,0.4951,0.245,0.0,0.1571,555.3625,1.78,vid_2185.jpg
3,1,0.659,0.4453,0.2963,0.0,0.1815,2322.948,1.78,vid_2186.jpg
2,1,0.3517,0.3139,0.2036,0.0,0.0322,541.4703,1.78,vid_2187.jpg
0,1,0.7072,0.2104,0.2178,0.0,0.1398,298.5224,1.78,vid_2188.jpg
1,1,0.6811,0.4289,0.2894,0.0,0.2626,2137.4096,1.78,vid_2189.jpg
1,1,0.2701,0.275,0.2301,61.127,0.0497,330.0392,1.78,vid_219.jpg
0,1,0.4032,0.4858,0.2898,0.0,0.1207,7163.035,1.78,vid_2190.jpg
0,0,0.3452,0.3609,0.2355,52.655,0.0007,141.5957,1.78,vid_2191.jpg
0,1,0.3637,0.592,0.2547,0.0,0.0388,10268.1066,1.78,vid_2192.jpg
1,1,0.2564,0.2134,0.2411,61.553,0.0224,670.3843,1.78,vid_2193.jpg
13,1,0.3539,0.1914,0.2734,66.566,0.034,711.2993,1.78,vid_2194.jpg
1,1,0.6111,0.4307,0.2346,0.0,0.0521,710.0824,1.78,vid_2195.jpg
2,1,0.4754,0.5316,0.2235,0.0,0.1705,536.5587,1.78,vid_2196.jpg
2,1,0.5829,0.4497,0.3055,0.0,0.0633,6048.138,1.78,vid_2197.jpg
1,1,0.564,0.4161,0.2559,0.0,0.0639,5241.1911,1.78,vid_2198.jpg
1,1,0.4307,0.3679,0.2921,0.0,0.2109,1870.8695,1.78,vid_2199.jpg
1,0,0.2324,0.6354,0.1725,42.171,0.0001,129.4394,1.78,vid_22.jpg
5,1,0.3399,0.3191,0.2383,0.0,0.1133,1266.7946,1.78,vid_220.jpg
1,1,0.5849,0.3583,0.2378,0.0,0.0971,2542.7229,1.78,vid_2200.jpg
1,1,0.3084,0.3204,0.2231,90.051,0.0409,435.5612,1.78,vid_2201.jpg
0,1,0.6948,0.3451,0.2693,0.0,0.0724,1123.8414,1.78,vid_2202.jpg
1,0,0.3201,0.2252,0.2043,48.177,0.0116,262.3576,1.78,vid_2203.jpg
1,0,0.3997,0.5073,0.2207,0.0,0.1743,129.8109,1.78,vid_2204.jpg
0,1,0.5854,0.4063,0.2409,0.0,0.0003,1224.653,1.78,vid_2205.jpg
1,1,0.4504,0.3813,0.2879,0.0,0.0623,4028.6651,1.78,vid_2206.jpg
1,1,0.6251,0.2565,0.3084,95.981,0.0006,4659.4763,1.78,vid_2207.jpg
1,1,0.7095,0.3238,0.2457,0.0,0.0087,5897.7619,1.78,vid_2208.jpg
0,1,0.4886,0.4225,0.2642,0.0,0.0645,1689.5743,1.78,vid_2209.jpg
3,0,0.0815,0.6062,0.0746,21.084,0.0004,151.8459,1.78,vid_221.jpg
0,1,0.596,0.3982,0.2393,0.0,0.0002,1074.1186,1.78,vid_2210.jpg
2,0,0.2712,0.3094,0.1679,73.307,0.1618,182.8589,1.78,vid_2211.jpg
4,1,0.5284,0.4523,0.2441,0.0,0.036,1414.1729,1.78,vid_2212.jpg
2,1,0.5126,0.3911,0.2544,0.0,0.2014,2098.109,1.78,vid_2213.jpg
2,1,0.474,0.4352,0.2519,0.0,0.0116,12006.1875,1.78,vid_2214.jpg
2,1,0.631,0.4138,0.2318,0.0,0.1192,641.5625,1.78,vid_2215.jpg
4,1,0.6017,0.3281,0.333,0.0,0.1707,1522.721,1.78,vid_2216.jpg
1,1,0.5922,0.5107,0.2758,0.0,0.1591,3001.0302,1.78,vid_2217.jpg
2,1,0.5797,0.3856,0.3115,0.0,0.0323,2614.7013,1.78,vid_2218.jpg
2,1,0.6275,0.3895,0.2582,0.0,0.0724,2814.7208,1.78,vid_2219.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_222.jpg
2,1,0.3769,0.4226,0.2656,0.0,0.0574,3549.8064,1.78,vid_2220.jpg
2,1,0.6377,0.5314,0.2681,0.0,0.0003,1635.2703,1.78,vid_2221.jpg
1,1,0.6229,0.3857,0.2694,0.0,0.0239,2925.7348,1.78,vid_2222.jpg
1,1,0.5015,0.2908,0.3069,0.0,0.0154,4459.6964,1.78,vid_2223.jpg
1,1,0.321,0.2585,0.2342,67.911,0.0315,364.0715,1.78,vid_2224.jpg
1,1,0.2973,0.1857,0.1864,40.629,0.0035,995.056,1.78,vid_2225.jpg
5,1,0.3242,0.2063,0.2294,69.463,0.0275,574.9862,1.78,vid_2226.jpg
1,0,0.3323,0.2873,0.2299,69.395,0.027,116.4479,1.78,vid_2227.jpg
0,1,0.4413,0.5599,0.2671,0.0,0.0093,9011.1905,1.78,vid_2228.jpg
0,1,0.2714,0.4525,0.1441,0.0,0.2027,126.6924,1.78,vid_2229.jpg
3,1,0.3125,0.6052,0.2185,0.0,0.0664,370.491,1.78,vid_223.jpg
1,1,0.7371,0.5298,0.2244,0.0,0.0001,1006.4586,1.78,vid_2230.jpg
3,1,0.6867,0.3413,0.2837,0.0,0.0395,2580.9649,1.78,vid_2231.jpg
2,1,0.3726,0.434,0.2622,0.0,0.0742,2937.1678,1.78,vid_2232.jpg
2,1,0.704,0.3984,0.2711,0.0,0.0589,1902.2501,1.78,vid_2233.jpg
3,1,0.4643,0.3702,0.2876,0.0,0.1121,2699.9892,1.78,vid_2234.jpg
2,1,0.6628,0.4456,0.2689,0.0,0.0796,928.4382,1.78,vid_2235.jpg
0,1,0.5618,0.4013,0.2934,0.0,0.0017,3444.9785,1.78,vid_2236.jpg
0,1,0.4767,0.4874,0.2742,0.0,0.015,3704.8355,1.78,vid_2237.jpg
0,1,0.2972,0.2638,0.2386,0.0,0.023,962.112,1.78,vid_2238.jpg
1,1,0.569,0.5507,0.2714,0.0,0.0003,2572.9199,1.78,vid_2239.jpg
6,1,0.4059,0.699,0.2012,0.0,0.0795,1124.4023,1.78,vid_224.jpg
0,1,0.4886,0.5131,0.2674,0.0,0.1365,9058.925,1.78,vid_2240.jpg
1,1,0.3424,0.2959,0.2765,94.357,0.0021,1113.9608,1.78,vid_2241.jpg
1,1,0.5971,0.5894,0.1892,0.0,0.0006,1521.676,1.78,vid_2242.jpg
3,1,0.4161,0.0082,0.2536,0.802,0.0,574.4265,1.78,vid_2243.jpg
1,1,0.6565,0.4992,0.2873,0.0,0.0501,530.7269,1.78,vid_2244.jpg
2,0,0.2939,0.3677,0.184,79.529,0.057,175.8534,1.78,vid_2245.jpg
1,1,0.2787,0.1491,0.2293,55.387,0.0038,857.0043,1.78,vid_2246.jpg
0,1,0.5216,0.1647,0.2949,0.0,0.0157,2262.2514,1.78,vid_2247.jpg
0,1,0.1881,0.2803,0.1381,65.075,0.0429,397.6258,1.78,vid_2248.jpg
5,1,0.2653,0.2882,0.2441,0.0,0.0342,1200.441,1.78,vid_2249.jpg
1,1,0.1938,0.3074,0.1545,48.854,0.0394,492.5299,1.78,vid_225.jpg
2,1,0.5502,0.3195,0.3042,0.0,0.0003,15112.8799,1.78,vid_2250.jpg
2,1,0.5513,0.44,0.207,0.0,0.0314,1301.0431,1.78,vid_2251.jpg
0,1,0.7128,0.4782,0.262,0.0,0.0145,2198.0489,1.78,vid_2252.jpg
3,1,0.5474,0.4752,0.2789,0.0,0.0785,4483.504,1.78,vid_2253.jpg
0,1,0.4587,0.6184,0.2816,0.0,0.0,886.5693,1.78,vid_2254.jpg
1,1,0.4678,0.3576,0.2744,0.0,0.0104,4009.977,1.78,vid_2255.jpg
0,1,0.4689,0.5917,0.2985,0.0,0.0797,5351.7876,1.78,vid_2256.jpg
0,1,0.3749,0.4289,0.1732,82.02,0.0042,1800.8923,1.78,vid_2257.jpg
1,1,0.3491,0.2561,0.2687,0.0,0.0325,1829.3513,1.78,vid_2258.jpg
1,1,0.2965,0.5742,0.195,75.899,0.0018,1038.6126,1.78,vid_2259.jpg
4,0,0.1355,0.5091,0.1184,37.323,0.0349,25.6924,1.78,vid_226.jpg
2,1,0.5736,0.4018,0.2373,0.0,0.0197,813.507,1.78,vid_2260.jpg
1,1,0.4354,0.5615,0.234,0.0,0.0082,1058.1655,1.78,vid_2261.jpg
0,1,0.4345,0.4664,0.25,0.0,0.0006,1906.3145,1.78,vid_2262.jpg
1,1,0.3316,0.377,0.1935,64.387,0.0015,570.6051,1.78,vid_2263.jpg
0,0,0.2021,0.2475,0.2473,31.246,0.0324,76.7672,1.78,vid_2264.jpg
1,1,0.335,0.1104,0.2321,37.459,0.0053,466.1891,1.78,vid_2265.jpg
1,1,0.3538,0.2323,0.1572,26.383,0.001,353.6433,1.78,vid_2266.jpg
9,1,0.5262,0.3526,0.2679,0.0,0.0553,2175.5078,1.78,vid_2267.jpg
1,1,0.7108,0.4052,0.2576,0.0,0.155,273.3436,1.78,vid_2268.jpg
0,1,0.2951,0.2577,0.2425,72.64,0.003,421.0732,1.78,vid_2269.jpg
2,0,0.5495,0.5495,0.1991,48.728,0.0068,79.7344,1.78,vid_227.jpg
0,1,0.577,0.311,0.2491,0.0,0.0041,854.7926,1.78,vid_2270.jpg
3,1,0.5413,0.3981,0.1957,0.0,0.0106,1080.07,1.78,vid_2271.jpg
3,1,0.334,0.4322,0.2286,0.0,0.0619,543.576,1.78,vid_2272.jpg
3,1,0.7129,0.2623,0.2493,0.0,0.0769,740.9036,1.78,vid_2273.jpg
0,1,0.5017,0.3436,0.2507,0.0,0.0417,5968.6636,1.78,vid_2274.jpg
1,0,0.2547,0.1717,0.2241,54.707,0.0302,318.1325,1.78,vid_2275.jpg
0,1,0.2858,0.151,0.2235,40.766,0.0058,481.9457,1.78,vid_2276.jpg
2,1,0.5633,0.163,0.2875,64.246,0.1147,747.0893,1.78,vid_2277.jpg
1,1,0.4567,0.5164,0.2427,0.0,0.0056,8908.9045,1.78,vid_2278.jpg
2,1,0.6084,0.4227,0.2314,0.0,0.1863,301.2736,1.78,vid_2279.jpg
3,1,0.3041,0.5526,0.2629,85.077,0.0547,313.6075,1.78,vid_228.jpg
6,1,0.5428,0.4843,0.2688,0.0,0.208,986.6752,1.78,vid_2280.jpg
2,1,0.3667,0.4065,0.2376,92.234,0.2297,702.8348,1.78,vid_2281.jpg
3,1,0.6282,0.5127,0.3229,0.0,0.0255,2931.6009,1.78,vid_2282.jpg
2,1,0.4665,0.3602,0.245,0.0,0.0784,1278.5999,1.78,vid_2283.jpg
2,1,0.5299,0.3782,0.2686,0.0,0.0532,2076.0571,1.78,vid_2284.jpg
0,0,0.2736,0.3673,0.2304,46.094,0.0187,626.0629,1.78,vid_2285.jpg
1,1,0.5339,0.3005,0.2869,91.53,0.1018,1034.5191,1.78,vid_2286.jpg
1,0,0.2371,0.2966,0.1924,50.719,0.0432,157.0496,1.78,vid_2287.jpg
1,1,0.5861,0.314,0.2441,0.0,0.2013,1425.5029,1.78,vid_2288.jpg
0,1,0.296,0.342,0.2382,68.609,0.0029,194.7683,1.78,vid_2289.jpg
0,1,0.5125,0.3357,0.2895,70.234,0.0192,439.477,1.78,vid_229.jpg
3,1,0.532,0.3038,0.2353,0.0,0.0731,1981.6826,1.78,vid_2290.jpg
1,1,0.771,0.3706,0.2803,0.0,0.0053,1313.7539,1.78,vid_2291.jpg
0,0,0.3821,0.5702,0.2417,0.0,0.0142,214.2352,1.78,vid_2292.jpg
1,1,0.7683,0.298,0.279,0.0,0.0002,1514.7401,1.78,vid_2293.jpg
0,1,0.4159,0.5426,0.2071,60.15,0.0009,873.5518,1.78,vid_2294.jpg
2,1,0.5985,0.477,0.2682,0.0,0.0023,3042.5073,1.78,vid_2295.jpg
1,1,0.4288,0.1191,0.2843,47.857,0.0414,583.4971,1.78,vid_2296.jpg
4,1,0.488,0.3544,0.2639,0.0,0.0197,3182.9752,1.78,vid_2297.jpg
10,1,0.5267,0.2724,0.2946,0.0,0.134,1323.044,1.78,vid_2298.jpg
1,1,0.2761,0.28,0.2316,84.709,0.0069,944.5797,1.78,vid_2299.jpg
2,1,0.3051,0.2715,0.1898,0.0,0.0396,323.9157,1.78,vid_23.jpg
1,0,0.3161,0.8393,0.1594,46.012,0.0003,41.9812,1.78,vid_230.jpg
1,0,0.3183,0.509,0.1758,59.127,0.0209,91.6437,1.78,vid_2300.jpg
2,1,0.4357,0.3787,0.268,0.0,0.0606,3202.3155,1.78,vid_2301.jpg
1,1,0.2369,0.2254,0.1716,76.35,0.0061,1306.6593,1.78,vid_2302.jpg
0,1,0.4469,0.3784,0.2682,0.0,0.0254,3431.3224,1.78,vid_2303.jpg
0,1,0.4611,0.3417,0.2965,0.0,0.0034,3329.6286,1.78,vid_2304.jpg
0,1,0.4965,0.4503,0.2559,0.0,0.0254,5985.4971,1.78,vid_2305.jpg
1,1,0.2307,0.5545,0.2419,88.207,0.0126,522.8227,1.78,vid_2306.jpg
1,1,0.6785,0.4221,0.2455,0.0,0.0055,1211.6894,1.78,vid_2307.jpg
0,0,0.3231,0.1827,0.2095,34.546,0.0447,94.0088,1.78,vid_2308.jpg
0,1,0.5194,0.4377,0.3072,0.0,0.0729,9451.403,1.78,vid_2309.jpg
1,1,0.2822,0.278,0.1576,82.867,0.0935,83.7728,1.78,vid_231.jpg
0,1,0.2751,0.3305,0.2191,99.238,0.0293,399.0498,1.78,vid_2310.jpg
4,1,0.5332,0.3258,0.2635,0.0,0.0983,2828.9079,1.78,vid_2311.jpg
1,1,0.5416,0.4831,0.2683,0.0,0.0845,2358.5753,1.78,vid_2312.jpg
2,0,0.2744,0.3224,0.1775,82.48,0.0316,214.1946,1.78,vid_2313.jpg
0,0,0.3813,0.542,0.2664,67.571,0.002,251.1378,1.78,vid_2314.jpg
5,1,0.6723,0.3203,0.2245,0.0,0.129,938.7752,1.78,vid_2315.jpg
2,1,0.5539,0.7774,0.2634,0.0,0.0098,1369.8136,1.78,vid_2316.jpg
1,1,0.235,0.1521,0.2013,38.167,0.0025,871.6306,1.78,vid_2317.jpg
4,1,0.644,0.3448,0.2954,0.0,0.0371,1574.5501,1.78,vid_2318.jpg
3,1,0.2361,0.2227,0.1549,56.478,0.0122,178.9456,1.78,vid_2319.jpg
2,1,0.5166,0.5434,0.2581,0.0,0.0358,1141.3615,1.78,vid_232.jpg
0,0,0.1368,0.4174,0.1557,54.269,0.0124,408.7324,1.78,vid_2320.jpg
1,1,0.3832,0.3998,0.2796,0.0,0.1065,4753.4248,1.78,vid_2321.jpg
2,1,0.373,0.4025,0.2216,99.859,0.0207,227.4366,1.78,vid_2322.jpg
2,1,0.5508,0.3796,0.2217,0.0,0.0048,7614.2973,1.78,vid_2323.jpg
1,1,0.6003,0.5087,0.2912,0.0,0.1128,2817.5738,1.78,vid_2324.jpg
1,1,0.3933,0.2548,0.2499,84.075,0.0265,293.2676,1.78,vid_2325.jpg
2,1,0.6593,0.5277,0.2406,0.0,0.0922,1126.3339,1.78,vid_2326.jpg
1,1,0.3442,0.3358,0.2022,0.0,0.0042,909.4388,1.78,vid_2327.jpg
2,1,0.6379,0.4629,0.2529,0.0,0.0173,592.0047,1.78,vid_2328.jpg
0,1,0.5033,0.2635,0.225,0.0,0.1051,1511.015,1.78,vid_2329.jpg
6,1,0.502,0.2835,0.3056,0.0,0.0665,374.9993,1.78,vid_233.jpg
1,1,0.6581,0.7474,0.3066,0.0,0.0386,1597.0794,1.78,vid_2330.jpg
1,1,0.5588,0.1949,0.2657,89.473,0.0902,2206.1652,1.78,vid_2331.jpg
0,1,0.7442,0.3109,0.2538,0.0,0.0081,3167.0872,1.78,vid_2332.jpg
7,1,0.7572,0.3564,0.2111,0.0,0.2492,390.1944,1.78,vid_2333.jpg
1,1,0.553,0.2282,0.2905,0.0,0.0122,5588.4654,1.78,vid_2334.jpg
0,0,0.168,0.3384,0.1359,72.212,0.0142,73.7847,1.78,vid_2335.jpg
1,1,0.2816,0.199,0.2434,64.605,0.0079,440.2229,1.78,vid_2336.jpg
0,0,0.357,0.3557,0.2181,0.0,0.1736,302.9232,1.78,vid_2337.jpg
1,1,0.5717,0.2919,0.2276,0.0,0.0879,730.4422,1.78,vid_2338.jpg
1,1,0.2105,0.2435,0.1803,60.254,0.0347,563.2751,1.78,vid_2339.jpg
3,1,0.3387,0.1998,0.2422,64.168,0.0423,804.5155,1.78,vid_234.jpg
5,0,0.3958,0.1934,0.2814,41.383,0.063,92.0624,1.78,vid_2340.jpg
3,1,0.4286,0.3513,0.2549,0.0,0.0244,4459.1187,1.78,vid_2341.jpg
3,1,0.4525,0.4596,0.2641,0.0,0.0159,10390.9956,1.78,vid_2342.jpg
2,1,0.3081,0.4272,0.2109,78.038,0.03,280.085,1.78,vid_2343.jpg
5,1,0.6167,0.3845,0.2711,0.0,0.0871,2014.587,1.78,vid_2344.jpg
1,1,0.2725,0.1906,0.2286,58.902,0.0028,178.2205,1.78,vid_2345.jpg
1,1,0.3506,0.2124,0.2617,46.89,0.0076,369.6331,1.78,vid_2346.jpg
1,1,0.4955,0.2869,0.2455,80.778,0.2126,199.1384,1.78,vid_2347.jpg
1,1,0.4869,0.5716,0.2307,0.0,0.0161,2159.9687,1.78,vid_2348.jpg
0,0,0.3276,0.3356,0.244,56.874,0.071,194.6855,1.78,vid_2349.jpg
2,1,0.5806,0.5429,0.3251,0.0,0.2096,916.725,1.78,vid_235.jpg
1,0,0.3333,0.379,0.2236,73.37,0.0094,174.2789,1.78,vid_2350.jpg
1,1,0.3029,0.2466,0.2272,63.295,0.0173,716.9522,1.78,vid_2351.jpg
2,1,0.2946,0.2401,0.1986,0.0,0.01,499.4015,1.78,vid_2352.jpg
2,0,0.4316,0.3591,0.2614,94.864,0.2262,386.2303,1.78,vid_2353.jpg
1,1,0.285,0.2292,0.2254,76.396,0.0553,513.5385,1.78,vid_2354.jpg
2,1,0.3115,0.257,0.2234,91.106,0.0838,548.0643,1.78,vid_2355.jpg
2,1,0.2757,0.163,0.2145,82.252,0.0044,1366.275,1.78,vid_2356.jpg
0,1,0.2611,0.5976,0.1776,86.18,0.0004,366.8541,1.78,vid_2357.jpg
1,0,0.2304,0.1689,0.1433,48.907,0.0458,130.4362,1.78,vid_2358.jpg
1,1,0.3016,0.2318,0.2411,50.784,0.0067,350.3167,1.78,vid_2359.jpg
4,1,0.7598,0.1694,0.3201,0.0,0.015,2703.3078,1.78,vid_236.jpg
0,1,0.3132,0.2481,0.2162,51.665,0.0171,219.4124,1.78,vid_2360.jpg
0,1,0.3435,0.4101,0.245,58.394,0.0001,1878.789,1.78,vid_2361.jpg
0,1,0.2921,0.409,0.2323,93.615,0.0021,2207.2922,1.78,vid_2362.jpg
1,1,0.3095,0.2624,0.2758,39.388,0.0158,792.7379,1.78,vid_2363.jpg
4,0,0.4571,0.1683,0.2899,68.544,0.0264,125.086,1.78,vid_2364.jpg
0,1,0.311,0.5928,0.2376,0.0,0.089,966.529,1.78,vid_2365.jpg
0,0,0.337,0.4359,0.2207,58.89,0.0004,55.3964,1.78,vid_2366.jpg
4,1,0.3104,0.4413,0.2208,0.0,0.0466,794.9842,1.78,vid_2367.jpg
0,1,0.2686,0.1842,0.2511,40.338,0.0279,751.3831,1.78,vid_2368.jpg
0,1,0.2792,0.2089,0.2334,42.405,0.0118,181.5939,1.78,vid_2369.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_237.jpg
1,1,0.2678,0.2053,0.2264,47.513,0.0219,356.2928,1.78,vid_2370.jpg
2,1,0.808,0.2928,0.2236,0.0,0.0174,1667.3053,1.78,vid_2371.jpg
1,0,0.3124,0.2516,0.2362,32.979,0.0307,351.8647,1.78,vid_2372.jpg
3,1,0.3146,0.2065,0.2351,0.0,0.0065,1293.3568,1.78,vid_2373.jpg
1,1,0.2718,0.1936,0.2261,85.338,0.0006,649.2671,1.78,vid_2374.jpg
3,1,0.3396,0.3702,0.2253,0.0,0.04,2451.9379,1.78,vid_2375.jpg
2,0,0.0985,0.3944,0.1379,44.782,0.0744,9.2167,1.78,vid_2376.jpg
4,1,0.6985,0.2998,0.3606,98.775,0.0512,1188.147,1.78,vid_2377.jpg
2,1,0.3323,0.5224,0.2956,93.742,0.2336,959.688,1.78,vid_2378.jpg
3,1,0.4287,0.5792,0.2615,0.0,0.0275,947.7794,1.78,vid_2379.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_238.jpg
1,0,0.1494,0.3078,0.1714,23.517,0.0545,30.871,1.78,vid_2380.jpg
1,0,0.2531,0.4652,0.2008,48.125,0.1149,188.0685,1.78,vid_2381.jpg
1,0,0.0987,0.3016,0.1291,25.329,0.0117,97.7613,1.78,vid_2382.jpg
2,1,0.5352,0.3135,0.2727,0.0,0.0266,4384.7976,1.78,vid_2383.jpg
2,1,0.3218,0.3275,0.258,78.744,0.0763,1448.2571,1.78,vid_2384.jpg
1,0,0.2506,0.4736,0.1589,34.251,0.035,159.9047,1.78,vid_2385.jpg
2,0,0.3104,0.288,0.3211,56.059,0.0269,600.0995,1.78,vid_2386.jpg
4,1,0.4083,0.5593,0.3002,0.0,0.264,997.2496,1.78,vid_2387.jpg
0,0,0.2557,0.2393,0.1892,47.482,0.1328,397.3488,1.78,vid_2388.jpg
3,1,0.458,0.6875,0.2731,0.0,0.0445,2378.6148,1.78,vid_2389.jpg
0,1,0.2049,0.5798,0.1798,76.482,0.0513,865.6759,1.78,vid_239.jpg
1,0,0.2378,0.3682,0.2174,46.255,0.0972,44.2309,1.78,vid_2390.jpg
3,0,0.3919,0.1773,0.2441,34.786,0.0074,293.7958,1.78,vid_2391.jpg
1,0,0.2201,0.4929,0.1659,83.623,0.1605,208.9891,1.78,vid_2392.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_2393.jpg
0,0,0.1297,0.7415,0.129,41.608,0.1225,38.8146,1.78,vid_2394.jpg
0,1,0.2541,0.4471,0.1898,0.0,0.024,313.1118,1.78,vid_2395.jpg
1,0,0.1488,0.3926,0.1178,28.261,0.0099,52.0544,1.78,vid_2396.jpg
1,0,0.3132,0.2646,0.2326,57.86,0.1118,496.1749,1.78,vid_2397.jpg
2,1,0.2041,0.462,0.1999,78.978,0.0073,730.8096,1.78,vid_2398.jpg
